"情景","问题","目的","配图"
"Wandering into a shop that perfectly suits your taste: Imagine walking down an unfamiliar street on a weekend afternoon without a fixed destination. You step away from the crowd and enter an ordinary-looking shop. The music, scent, displays, and products unexpectedly match your preferences. Put yourself in the following moments in order.","Segment 3: The clerk does not approach immediately. Only after you pause for a long time do they say, “This row is my favorite too.” Show your expression during this brief exchange.","Social smile｜Friendly polite smile: A low-pressure conversation about shared taste is intended to evoke a natural social smile.","illustrations/scene_010_hidden_gem_shop.png"
"Wandering into a shop that perfectly suits your taste: Imagine walking down an unfamiliar street on a weekend afternoon without a fixed destination. You step away from the crowd and enter an ordinary-looking shop. The music, scent, displays, and products unexpectedly match your preferences. Put yourself in the following moments in order.","Segment 4: You mention that you like the selection. The clerk replies, “I can tell—you chose everything I’m most reluctant to sell.” Show your expression after this friendly comment on your taste.","Shy smile｜Bashful smile after praise: A mild personal compliment is intended to evoke a pleased but self-conscious smile.","illustrations/scene_010_hidden_gem_shop.png"
"Wandering into a shop that perfectly suits your taste: Imagine walking down an unfamiliar street on a weekend afternoon without a fixed destination. You step away from the crowd and enter an ordinary-looking shop. The music, scent, displays, and products unexpectedly match your preferences. Put yourself in the following moments in order.","Segment 5: In a corner, you find a small object connected with a childhood memory, and the clerk explains where it came from. Show your expression as you look and listen.","Gentle smile｜Warm nostalgic smile: A gentle personal memory and a kindly told story are intended to evoke a soft smile.","illustrations/scene_010_hidden_gem_shop.png"
"Wandering into a shop that perfectly suits your taste: Imagine walking down an unfamiliar street on a weekend afternoon without a fixed destination. You step away from the crowd and enter an ordinary-looking shop. The music, scent, displays, and products unexpectedly match your preferences. Put yourself in the following moments in order.","Segment 6: As you leave, you save the shop’s location and realize you would return deliberately. Show your expression as you look back at the storefront.","Joyful smile｜Happy smile of discovery: Turning a chance discovery into future anticipation is intended to evoke a light, satisfied smile.","illustrations/scene_010_hidden_gem_shop.png"
"A long-awaited restaurant reservation that turns out to be disappointing: Imagine booking a highly rated restaurant more than a month ahead and keeping the evening free. You arrive on time with a friend. The setting looks appealing, but from the first bite the food falls well short of expectations. Put yourself in the following moments in order.","Segment 1: The first dish is beautifully presented. You taste it eagerly, but it is bland and the temperature is wrong. Your friend watches your reaction. Show your expression as you swallow the first bite.","Bittersweet smile｜Disappointed smile: The gap between high expectations and the first taste is intended to evoke a disappointed but restrained smile.","illustrations/scene_011_disappointing_restaurant.png"
"A long-awaited restaurant reservation that turns out to be disappointing: Imagine booking a highly rated restaurant more than a month ahead and keeping the evening free. You arrive on time with a friend. The setting looks appealing, but from the first bite the food falls well short of expectations. Put yourself in the following moments in order.","Segment 2: Your friend tastes it and says nothing, simply looking up at you. You both understand that the reaction is the same. Show your expression during this silent exchange.","Bittersweet smile｜Shared wry smile: Mutual disappointment understood without words is intended to evoke a synchronized wry smile.","illustrations/scene_011_disappointing_restaurant.png"
"A long-awaited restaurant reservation that turns out to be disappointing: Imagine booking a highly rated restaurant more than a month ahead and keeping the evening free. You arrive on time with a friend. The setting looks appealing, but from the first bite the food falls well short of expectations. Put yourself in the following moments in order.","Segment 3: A courteous server comes over and asks whether everything is to your liking, waiting by the table. Show your expression as you give a guarded reply.","Social smile｜Polite, noncommittal smile: A direct service question and a wish to avoid conflict are intended to evoke a polite smile.","illustrations/scene_011_disappointing_restaurant.png"
"A long-awaited restaurant reservation that turns out to be disappointing: Imagine booking a highly rated restaurant more than a month ahead and keeping the evening free. You arrive on time with a friend. The setting looks appealing, but from the first bite the food falls well short of expectations. Put yourself in the following moments in order.","Segment 4: You tactfully mention that the dish is cold, and the server offers to reheat it. Show your expression as you thank them for handling the problem.","Social smile｜Tension-easing smile: Repairing the interaction after raising a complaint is intended to evoke a restrained, friendly smile.","illustrations/scene_011_disappointing_restaurant.png"
"A long-awaited restaurant reservation that turns out to be disappointing: Imagine booking a highly rated restaurant more than a month ahead and keeping the evening free. You arrive on time with a friend. The setting looks appealing, but from the first bite the food falls well short of expectations. Put yourself in the following moments in order.","Segment 5: The signature dish you anticipated most is also disappointing. Your friend quietly says, “So the first dish wasn’t just an accident.” Show your expression when you realize the meal cannot be rescued.","Bittersweet smile｜Resigned smile: A second disappointment that removes the remaining hope is intended to evoke clear resignation.","illustrations/scene_011_disappointing_restaurant.png"
"A long-awaited restaurant reservation that turns out to be disappointing: Imagine booking a highly rated restaurant more than a month ahead and keeping the evening free. You arrive on time with a friend. The setting looks appealing, but from the first bite the food falls well short of expectations. Put yourself in the following moments in order.","Segment 6: A nearby diner loudly praises the dish as living up to its reputation. You and your friend look at each other again. Show your response to the contrast.","Derisive smile｜Restrained scoff: The contrast between your experience and exaggerated praise is intended to evoke a subtle derisive smile.","illustrations/scene_011_disappointing_restaurant.png"
"A long-awaited restaurant reservation that turns out to be disappointing: Imagine booking a highly rated restaurant more than a month ahead and keeping the evening free. You arrive on time with a friend. The setting looks appealing, but from the first bite the food falls well short of expectations. Put yourself in the following moments in order.","Segment 7: The bill is higher than expected. Your friend says, “At least now we know why it’s so hard to book—everyone wants to confirm it for themselves.” Show your expression when you understand the irony.","Derisive smile｜Ironic smile: The contrast among high price, strong reputation, and poor experience is intended to evoke shared irony.","illustrations/scene_011_disappointing_restaurant.png"
"Telling a friend about a happy weekend experience: Imagine having lunch with a familiar friend or coworker in a quiet corner on Monday. They know you attended an event you had anticipated for a long time and ask how it went. Put yourself in the following moments in order.","Segment 1: You begin with the journey and remember the good weather and how smoothly everything went when you arrived. Show your expression as you recall the experience and organize the story.","Joyful smile｜Smile of happy recollection: Recalling a positive autobiographical memory is intended to evoke a natural, mild smile.","illustrations/scene_012_weekend_story.png"
"Telling a friend about a happy weekend experience: Imagine having lunch with a familiar friend or coworker in a quiet corner on Monday. They know you attended an event you had anticipated for a long time and ask how it went. Put yourself in the following moments in order.","Segment 2: You reach the funniest moment and imitate the reaction of the friend who was with you. Show your expression as you become increasingly absorbed in telling it.","Joyful smile｜Hearty smile: Re-experiencing a funny event and imitating it are intended to evoke an open, shared smile.","illustrations/scene_012_weekend_story.png"
"Telling a friend about a happy weekend experience: Imagine having lunch with a familiar friend or coworker in a quiet corner on Monday. They know you attended an event you had anticipated for a long time and ask how it went. Put yourself in the following moments in order.","Segment 3: The listener is genuinely attentive, asks for details, and says, “I wish I had gone too.” Show your expression when you realize they are truly interested.","Gentle smile｜Warm smile of closeness: Being listened to with genuine interest is intended to evoke a warm, connected smile.","illustrations/scene_012_weekend_story.png"
"Telling a friend about a happy weekend experience: Imagine having lunch with a familiar friend or coworker in a quiet corner on Monday. They know you attended an event you had anticipated for a long time and ask how it went. Put yourself in the following moments in order.","Segment 4: Just before the funniest outcome, you deliberately stop, take a sip, and wait for them to urge you on. Show your expression during the pause.","Sly smile｜Playful suspense smile: Deliberately delaying an ending you know is intended to evoke a teasing, knowing smile.","illustrations/scene_012_weekend_story.png"
"Telling a friend about a happy weekend experience: Imagine having lunch with a familiar friend or coworker in a quiet corner on Monday. They know you attended an event you had anticipated for a long time and ask how it went. Put yourself in the following moments in order.","Segment 5: A less familiar coworker notices your laughter. You briefly explain, “Something funny happened this weekend.” Show your expression while responding to the new listener.","Social smile｜Polite sharing smile: A third person joining the interaction is intended to evoke a friendly social smile.","illustrations/scene_012_weekend_story.png"
"Telling a friend about a happy weekend experience: Imagine having lunch with a familiar friend or coworker in a quiet corner on Monday. They know you attended an event you had anticipated for a long time and ask how it went. Put yourself in the following moments in order.","Segment 6: After finishing, you show a photo from the day and look back over the experience together. Show your expression when you see the image again.","Joyful smile｜Contented smile: A concrete image that reactivates a happy memory is intended to evoke steady pleasure.","illustrations/scene_012_weekend_story.png"
"Going out without an umbrella when it suddenly rains: Imagine leaving home after a forecast of only cloudy weather, so you carry no umbrella. Ten minutes from your destination, the rain rapidly becomes heavy. The only nearby shelter is a narrow awning. Put yourself in the following moments in order.","Segment 1: As the first rain falls, you check your bag and confirm that you really have no umbrella. Show your expression as you look from the bag to the sky.","Bittersweet smile｜Resigned smile: Being unprepared for a sudden change in weather is intended to evoke mild resignation.","illustrations/scene_013_sudden_rain.png"
"Going out without an umbrella when it suddenly rains: Imagine leaving home after a forecast of only cloudy weather, so you carry no umbrella. Ten minutes from your destination, the rain rapidly becomes heavy. The only nearby shelter is a narrow awning. Put yourself in the following moments in order.","Segment 2: By the time you reach the awning, your shoes and trouser legs are wet. Your phone says the rain will continue for a long time. Show your expression after seeing the forecast.","Bittersweet smile｜Wry smile: Already being affected with no quick improvement available is intended to evoke a disappointed wry smile.","illustrations/scene_013_sudden_rain.png"
"Going out without an umbrella when it suddenly rains: Imagine leaving home after a forecast of only cloudy weather, so you carry no umbrella. Ten minutes from your destination, the rain rapidly becomes heavy. The only nearby shelter is a narrow awning. Put yourself in the following moments in order.","Segment 3: Another stranger without an umbrella squeezes under the awning and says, out of breath, “It seems we both trusted the forecast too much.” Show your expression as you respond.","Social smile｜Sympathetic social smile: Sharing a small inconvenience with a stranger is intended to ease the atmosphere through a brief smile.","illustrations/scene_013_sudden_rain.png"
"Going out without an umbrella when it suddenly rains: Imagine leaving home after a forecast of only cloudy weather, so you carry no umbrella. Ten minutes from your destination, the rain rapidly becomes heavy. The only nearby shelter is a narrow awning. Put yourself in the following moments in order.","Segment 4: A vehicle drives through a puddle and splashes the side of your trousers that was still fairly dry. Show your expression as you look down and realize you are now thoroughly wet.","Uncontrollable laughter｜Laugh at the absurdity: One more piece of bad luck creating an absurd situation is intended to evoke a sudden laugh.","illustrations/scene_013_sudden_rain.png"
"Going out without an umbrella when it suddenly rains: Imagine leaving home after a forecast of only cloudy weather, so you carry no umbrella. Ten minutes from your destination, the rain rapidly becomes heavy. The only nearby shelter is a narrow awning. Put yourself in the following moments in order.","Segment 5: You message a friend that you may be late. They reply, “I’ll bring an umbrella. Stay where you are.” Show your expression when you read the message.","Gentle smile｜Warm smile of being cared for: Concrete help and the feeling of being looked after are intended to evoke a warm, relaxed smile.","illustrations/scene_013_sudden_rain.png"
"Going out without an umbrella when it suddenly rains: Imagine leaving home after a forecast of only cloudy weather, so you carry no umbrella. Ten minutes from your destination, the rain rapidly becomes heavy. The only nearby shelter is a narrow awning. Put yourself in the following moments in order.","Segment 6: Your friend appears around the corner holding an umbrella and waves from a distance. Show your expression when you confirm that help has arrived.","Joyful smile｜Relieved, happy smile: The end of the difficulty and the arrival of a friend are intended to evoke a clear smile of relief.","illustrations/scene_013_sudden_rain.png"
"Going out without an umbrella when it suddenly rains: Imagine leaving home after a forecast of only cloudy weather, so you carry no umbrella. Ten minutes from your destination, the rain rapidly becomes heavy. The only nearby shelter is a narrow awning. Put yourself in the following moments in order.","Segment 7: The umbrella is too small for both of you. Your friend laughs at how soaked you are, and you look down and see how bedraggled you appear. Show the expression with which you join the laughter.","Bittersweet smile｜Self-deprecating smile: Looking back at one’s bedraggled state after reaching safety is intended to evoke relaxed self-deprecation.","illustrations/scene_013_sudden_rain.png"
"A television drama reaches a happy ending: Imagine watching the final episode of a series you have followed for a long time. After repeated misunderstandings and separations, the ending still seemed uncertain until the last episode. You watch in a familiar, quiet room as the story finally resolves happily. Put yourself in the following moments in order.","Segment 1: In the final minutes, two people who have repeatedly missed each other finally see one another in a crowd, but have not yet spoken. Show your expression when you sense that they may reunite.","Joyful smile｜Anticipatory smile: Long-term narrative investment and an approaching resolution are intended to evoke sustained anticipation.","illustrations/scene_014_happy_ending.png"
"A television drama reaches a happy ending: Imagine watching the final episode of a series you have followed for a long time. After repeated misunderstandings and separations, the ending still seemed uncertain until the last episode. You watch in a familiar, quiet room as the story finally resolves happily. Put yourself in the following moments in order.","Segment 2: One person says a phrase that only the two of them understand, confirming that the misunderstanding is over. Show your expression when you know the story will end happily.","Joyful smile｜Relieved smile: Resolution of a long-running uncertainty is intended to evoke a clear smile of relief.","illustrations/scene_014_happy_ending.png"
"A television drama reaches a happy ending: Imagine watching the final episode of a series you have followed for a long time. After repeated misunderstandings and separations, the ending still seemed uncertain until the last episode. You watch in a familiar, quiet room as the story finally resolves happily. Put yourself in the following moments in order.","Segment 3: The story shows the other characters also finding suitable resolutions. Show your expression as you watch these outcomes in succession.","Gentle smile｜Warm smile of satisfaction: Seeing the characters’ relationships cared for and resolved is intended to evoke a gentle, satisfied smile.","illustrations/scene_014_happy_ending.png"
"A television drama reaches a happy ending: Imagine watching the final episode of a series you have followed for a long time. After repeated misunderstandings and separations, the ending still seemed uncertain until the last episode. You watch in a familiar, quiet room as the story finally resolves happily. Put yourself in the following moments in order.","Segment 4: The ending returns to a place shown in the first episode, completing a visual echo. Show your expression when you recognize the detail.","Joyful smile｜Contented smile: Recognition of a fulfilled narrative setup is intended to evoke satisfaction.","illustrations/scene_014_happy_ending.png"
"A television drama reaches a happy ending: Imagine watching the final episode of a series you have followed for a long time. After repeated misunderstandings and separations, the ending still seemed uncertain until the last episode. You watch in a familiar, quiet room as the story finally resolves happily. Put yourself in the following moments in order.","Segment 5: A normally serious supporting character makes a clumsy but sincere congratulatory gesture at a wedding. Show your expression when the unexpected light moment catches you.","Uncontrollable laughter｜Sudden laugh: A comic contrast after tension has ended is intended to evoke a quick burst of laughter.","illustrations/scene_014_happy_ending.png"
"A television drama reaches a happy ending: Imagine watching the final episode of a series you have followed for a long time. After repeated misunderstandings and separations, the ending still seemed uncertain until the last episode. You watch in a familiar, quiet room as the story finally resolves happily. Put yourself in the following moments in order.","Segment 6: After the credits, a short message from the creators reminds you that a story that accompanied you for a long time is truly over. Show your expression as you feel happy yet reluctant to close the screen.","Gentle smile｜Fond, lingering smile: A happy ending combined with farewell is intended to evoke a tender smile with a trace of reluctance.","illustrations/scene_014_happy_ending.png"
"Playing with your pet: Imagine returning home on an evening when you are in no hurry. A pet that is close to you is waiting at the door, full of energy, and brings its favorite toy. Put yourself in the following moments in order.","Segment 1: Your pet comes close immediately, circles you repeatedly, and places the toy at your feet. Show your expression as you look down and respond.","Gentle smile｜Affectionate smile: A familiar pet’s eager greeting and attachment are intended to evoke an affectionate smile.","illustrations/scene_015_pet_play.png"
"Playing with your pet: Imagine returning home on an evening when you are in no hurry. A pet that is close to you is waiting at the door, full of energy, and brings its favorite toy. Put yourself in the following moments in order.","Segment 2: You throw the toy. Your pet runs too quickly, slips slightly while turning, then continues as if nothing happened. Show your expression as you see the sequence.","Joyful smile｜Happy laugh: A harmless, unexpected comic movement is intended to evoke spontaneous laughter.","illustrations/scene_015_pet_play.png"
"Playing with your pet: Imagine returning home on an evening when you are in no hurry. A pet that is close to you is waiting at the door, full of energy, and brings its favorite toy. Put yourself in the following moments in order.","Segment 3: Your pet returns with the toy but steps backward whenever you reach for it, inviting you to chase. Show your expression when you understand the game.","Joyful smile｜Playful shared smile: The pet’s interactive strategy is intended to evoke light shared enjoyment.","illustrations/scene_015_pet_play.png"
"Playing with your pet: Imagine returning home on an evening when you are in no hurry. A pet that is close to you is waiting at the door, full of energy, and brings its favorite toy. Put yourself in the following moments in order.","Segment 4: You pretend to ignore the pet. It immediately rests its head against your knee and looks up quietly. Show your expression when you can no longer pretend to be indifferent.","Gentle smile｜Soft-hearted smile: Attachment and mild pleading are intended to evoke a soft, affectionate smile.","illustrations/scene_015_pet_play.png"
"Playing with your pet: Imagine returning home on an evening when you are in no hurry. A pet that is close to you is waiting at the door, full of energy, and brings its favorite toy. Put yourself in the following moments in order.","Segment 5: The moment you take out a treat, your pet sits perfectly upright, as if it had never misbehaved. Show your expression at the contrast.","Joyful smile｜Hearty smile: The abrupt behavioral contrast is intended to evoke a broad smile.","illustrations/scene_015_pet_play.png"
"Playing with your pet: Imagine returning home on an evening when you are in no hurry. A pet that is close to you is waiting at the door, full of energy, and brings its favorite toy. Put yourself in the following moments in order.","Segment 6: Your pet repeatedly performs the same simple action incorrectly while growing more excited. You try to correct it seriously but keep being interrupted by amusement. Show the expression after several attempts.","Uncontrollable laughter｜Failed-to-suppress laughter: Repeated mistakes and mounting excitement are intended to evoke repeated loss of composure.","illustrations/scene_015_pet_play.png"
"Playing with your pet: Imagine returning home on an evening when you are in no hurry. A pet that is close to you is waiting at the door, full of energy, and brings its favorite toy. Put yourself in the following moments in order.","Segment 7: Tired from playing, your pet falls asleep beside you with a paw still resting on the toy. Show your expression as you watch quietly.","Gentle smile｜Tender smile: Trust and calm companionship are intended to evoke a quiet, lasting smile.","illustrations/scene_015_pet_play.png"
"Playing with a child you are fond of: Imagine building blocks at a relative’s home with a familiar four-to-six-year-old child whom you like. The child trusts you and speaks directly, and no real caregiving risk is involved. Put yourself in the following moments in order.","Segment 1: The child runs over and proudly shows you a half-built structure, asking seriously whether it looks like a castle. Show your expression as you crouch to look.","Gentle smile｜Encouraging smile: A child sharing an achievement and seeking approval are intended to evoke a supportive smile.","illustrations/scene_016_child_play.png"
"Playing with a child you are fond of: Imagine building blocks at a relative’s home with a familiar four-to-six-year-old child whom you like. The child trusts you and speaks directly, and no real caregiving risk is involved. Put yourself in the following moments in order.","Segment 2: The child gives you a block and insists that you sit in a particular place and build together. Show your expression as you accept.","Gentle smile｜Smile of closeness: A direct invitation and trust are intended to evoke a gentle, connected smile.","illustrations/scene_016_child_play.png"
"Playing with a child you are fond of: Imagine building blocks at a relative’s home with a familiar four-to-six-year-old child whom you like. The child trusts you and speaks directly, and no real caregiving risk is involved. Put yourself in the following moments in order.","Segment 3: You deliberately place a block incorrectly. The child immediately corrects you like a teacher and demonstrates the right method. Show your expression while listening.","Joyful smile｜Happy smile: The reversal of roles and the child’s seriousness are intended to evoke natural enjoyment.","illustrations/scene_016_child_play.png"
"Playing with a child you are fond of: Imagine building blocks at a relative’s home with a familiar four-to-six-year-old child whom you like. The child trusts you and speaks directly, and no real caregiving risk is involved. Put yourself in the following moments in order.","Segment 4: A family member calls the child to wash their hands. The child hugs your arm and whispers, “Just five more minutes.” Show your expression as you face the pleading while respecting the plan.","Gentle smile｜Affectionate smile: Harmless pleading and attachment are intended to evoke an affectionate, slightly conflicted smile.","illustrations/scene_016_child_play.png"
"Playing with a child you are fond of: Imagine building blocks at a relative’s home with a familiar four-to-six-year-old child whom you like. The child trusts you and speaks directly, and no real caregiving risk is involved. Put yourself in the following moments in order.","Segment 5: You promise to continue after handwashing. Still holding on, the child looks up and asks, “You really won’t leave, will you?” Show your expression as you reassure them.","Gentle smile｜Tender smile: A child’s mild worry about separation and need for reassurance are intended to evoke a caring smile.","illustrations/scene_016_child_play.png"
"Playing with a child you are fond of: Imagine building blocks at a relative’s home with a familiar four-to-six-year-old child whom you like. The child trusts you and speaks directly, and no real caregiving risk is involved. Put yourself in the following moments in order.","Segment 6: A family member sees this and says with a smile, “Today, you’re the only one they listen to.” Show your expression as you respond in front of the other adult.","Social smile｜Self-conscious polite smile: Public attention to a close bond is intended to evoke a bashful social smile.","illustrations/scene_016_child_play.png"
"Reacting to behavior you dislike: Imagine a fictional group project in which one member does little work but repeatedly interrupts others during the presentation and presents the team’s results as mainly their own. Put yourself in the following moments in order.","Segment 1: They answer before you and say, “I know this part best,” although you know another colleague prepared it. Show your expression as you continue listening.","Derisive smile｜Cold, disdainful smile: The gap between actual contribution and self-promotion is intended to evoke restrained disdain.","illustrations/scene_017_annoying_behavior.png"
"Reacting to behavior you dislike: Imagine a fictional group project in which one member does little work but repeatedly interrupts others during the presentation and presents the team’s results as mainly their own. Put yourself in the following moments in order.","Segment 2: When the facilitator praises the team, they immediately say, “I kept everyone working to my standards.” Show your expression when they claim the credit.","Derisive smile｜Scoff: Obvious credit-taking and self-aggrandizement are intended to evoke a brief dismissive smile.","illustrations/scene_017_annoying_behavior.png"
"Reacting to behavior you dislike: Imagine a fictional group project in which one member does little work but repeatedly interrupts others during the presentation and presents the team’s results as mainly their own. Put yourself in the following moments in order.","Segment 3: When it is your turn, they quietly advise, “Don’t go into too much detail; they may not understand,” as if instructing you. Show your expression as you turn toward them.","Derisive smile｜Disdainful smile: An unsupported superior attitude is intended to evoke a look of disdain.","illustrations/scene_017_annoying_behavior.png"
"Reacting to behavior you dislike: Imagine a fictional group project in which one member does little work but repeatedly interrupts others during the presentation and presents the team’s results as mainly their own. Put yourself in the following moments in order.","Segment 4: An error appears in the part they handled, and they immediately say someone else must have changed it. Show your expression as you hear the blame shifting.","Derisive smile｜Mocking smile: The double standard of taking credit and shifting blame is intended to evoke a mocking smile.","illustrations/scene_017_annoying_behavior.png"
"Reacting to behavior you dislike: Imagine a fictional group project in which one member does little work but repeatedly interrupts others during the presentation and presents the team’s results as mainly their own. Put yourself in the following moments in order.","Segment 5: The meeting is still in progress, so you must remain cooperative rather than argue publicly. Show your expression as you calmly add the facts and return attention to the task.","Social smile｜Suppressed professional smile: Professional norms and restraint of conflict are intended to evoke a polite smile without genuine pleasure.","illustrations/scene_017_annoying_behavior.png"
"Reacting to behavior you dislike: Imagine a fictional group project in which one member does little work but repeatedly interrupts others during the presentation and presents the team’s results as mainly their own. Put yourself in the following moments in order.","Segment 6: After the meeting, they tell you, “We worked well together today,” as if nothing happened. Show your expression when you hear the assessment.","Derisive smile｜Cold smile: The inconsistency between behavior and self-assessment is intended to evoke a detached, cold smile.","illustrations/scene_017_annoying_behavior.png"
"Reacting to behavior you dislike: Imagine a fictional group project in which one member does little work but repeatedly interrupts others during the presentation and presents the team’s results as mainly their own. Put yourself in the following moments in order.","Segment 7: Back at your desk, you remember that you must keep working with this person for some time. Show your expression as you accept the arrangement.","Bittersweet smile｜Resigned smile: Having no choice about future cooperation is intended to evoke tired resignation.","illustrations/scene_017_annoying_behavior.png"
"Carrying out a harmless prank: Imagine preparing a birthday gift for a close friend who enjoys lighthearted jokes. The real gift is hidden in the refrigerator. On the table is only a decoy gift made of many nested boxes, with a clue inside each layer. Put yourself in the following moments in order.","Segment 1: Before your friend arrives, you and another friend check the order of the boxes and decide who will pretend not to know anything. Show your expression as the plan is about to begin.","Sly smile｜Planning smile: A harmless plan and a shared secret are intended to evoke a playful, calculating smile.","illustrations/scene_018_harmless_prank.png"
"Carrying out a harmless prank: Imagine preparing a birthday gift for a close friend who enjoys lighthearted jokes. The real gift is hidden in the refrigerator. On the table is only a decoy gift made of many nested boxes, with a clue inside each layer. Put yourself in the following moments in order.","Segment 2: Your friend sees the large box and asks, “Why are you all so quiet today?” You must naturally change the subject. Show your expression while pretending nothing is happening.","Sly smile｜Smile concealing an intention: The conflict between knowing and pretending is intended to evoke a smile that is difficult to suppress completely.","illustrations/scene_018_harmless_prank.png"
"Carrying out a harmless prank: Imagine preparing a birthday gift for a close friend who enjoys lighthearted jokes. The real gift is hidden in the refrigerator. On the table is only a decoy gift made of many nested boxes, with a clue inside each layer. Put yourself in the following moments in order.","Segment 3: Your friend opens the first layer, finds another box, and looks up at you suspiciously. Show your expression when your eyes meet.","Sly smile｜Knowing smile: The other person beginning to suspect the secret is intended to evoke a smile based on unequal information.","illustrations/scene_018_harmless_prank.png"
"Carrying out a harmless prank: Imagine preparing a birthday gift for a close friend who enjoys lighthearted jokes. The real gift is hidden in the refrigerator. On the table is only a decoy gift made of many nested boxes, with a clue inside each layer. Put yourself in the following moments in order.","Segment 4: After the third layer, your friend stops and says, “I already know whose idea this was.” Show your expression as you are suspected but do not admit it.","Sly smile｜Suppressed giggle: Almost being exposed and sharing the secret are intended to evoke a quiet, concealed smile.","illustrations/scene_018_harmless_prank.png"
"Carrying out a harmless prank: Imagine preparing a birthday gift for a close friend who enjoys lighthearted jokes. The real gift is hidden in the refrigerator. On the table is only a decoy gift made of many nested boxes, with a clue inside each layer. Put yourself in the following moments in order.","Segment 5: The last layer contains only a card directing the friend to where they usually look for food. Show your expression as you wait for them to understand.","Sly smile｜Smile before the reveal: Knowing the ending is about to be discovered is intended to evoke a pleased, anticipatory smile.","illustrations/scene_018_harmless_prank.png"
"Carrying out a harmless prank: Imagine preparing a birthday gift for a close friend who enjoys lighthearted jokes. The real gift is hidden in the refrigerator. On the table is only a decoy gift made of many nested boxes, with a clue inside each layer. Put yourself in the following moments in order.","Segment 6: Your friend opens the refrigerator, sees the real gift, pauses, then laughs and says, “You went to so much trouble.” Show your expression when you know the prank succeeded.","Joyful smile｜Shared happy smile: A safe prank ending in a real gift and a positive response is intended to evoke genuine enjoyment.","illustrations/scene_018_harmless_prank.png"
"Carrying out a harmless prank: Imagine preparing a birthday gift for a close friend who enjoys lighthearted jokes. The real gift is hidden in the refrigerator. On the table is only a decoy gift made of many nested boxes, with a clue inside each layer. Put yourself in the following moments in order.","Segment 7: Your friend imitates each moment in which they were fooled, and everyone laughs. Show your expression as you try to explain but keep laughing.","Uncontrollable laughter｜Contagious laughter: Group laughter and repeated imitation are intended to evoke laughter that is difficult to stop.","illustrations/scene_018_harmless_prank.png"
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Put yourself in the following moments in order.","Segment 1: The person introduces themselves and asks how you know the host. Show your expression as you answer the ordinary small talk.","Social smile｜Polite smile: A safe topic involving a mutual contact is intended to evoke a conventional polite smile.","illustrations/scene_019_party_stranger.png"
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Put yourself in the following moments in order.","Segment 2: They ask where you are from and mention having visited a nearby city. Show your expression as you continue the exchange and signal that you are listening.","Social smile｜Conversation-maintaining smile: Low-risk exchange of personal information is intended to evoke a sustained friendly smile.","illustrations/scene_019_party_stranger.png"
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Put yourself in the following moments in order.","Segment 3: They use the wrong name, notice immediately, and apologize. Show your expression as you indicate that it is fine.","Social smile｜Tension-easing smile: A minor mistake and its repair are intended to evoke a reassuring smile.","illustrations/scene_019_party_stranger.png"
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Put yourself in the following moments in order.","Segment 4: The host sees that you are talking comfortably and gives you an exaggerated raised eyebrow from across the room. Show your expression when you notice it but do not want the stranger to misunderstand.","Shy smile｜Bashful smile: A playful suggestion from a third person and the feeling of being observed are intended to evoke a restrained smile.","illustrations/scene_019_party_stranger.png"
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Put yourself in the following moments in order.","Segment 5: After a brief silence, the stranger says with a smile, “Have we already used up all the safe topics?” Show your expression as you acknowledge the awkward pause together.","Shy smile｜Awkward smile: Mutual recognition of a pause is intended to evoke a smile that eases the atmosphere.","illustrations/scene_019_party_stranger.png"
"Talking with a stranger at a party: Imagine attending a small gathering hosted by a friend. Most guests know one another, but you know only the host. A friendly stranger approaches you in a quiet corner and starts a conversation. Put yourself in the following moments in order.","Segment 6: You later discover that you both like the same obscure work, and the person mentions a detail only a fan would know. Show your expression when the conversation becomes genuinely engaging.","Joyful smile｜Happy smile of connection: Moving from polite small talk to a genuine shared interest is intended to evoke natural pleasure.","illustrations/scene_019_party_stranger.png"
"Meeting someone you mutually like for the first time: Imagine meeting alone in a café with someone you have spoken with several times and with whom there is mutual interest. The conversation is going well, but both of you know it is more significant than an ordinary meeting between friends. Put yourself in the following moments in order.","Segment 1: They arrived early, stand when you enter, and say, “I was just wondering what my first words should be.” Show your expression as you sit down.","Shy smile｜Nervous, bashful smile: Mutual acknowledgment of nervousness and anticipation is intended to evoke a restrained smile.","illustrations/scene_020_first_date.png"
