"情景","问题","目的","配图"
"随意进入一家很合胃口的店：请想象周末下午你没有明确目的地，在一条不熟悉的街上躲开人群，随手推门进入一家看起来普通的小店。店内音乐、气味、陈列和商品风格都意外符合你的喜好。请按顺序代入以下片段。","片段3：店员没有立刻推销，只在你停留很久后说“这一排是我自己最喜欢的”。请呈现你与店员短暂交流时的表情。","社交型笑｜友好礼貌笑：利用低压力的共同兴趣交流，诱发自然的社交笑。","illustrations/scene_010_hidden_gem_shop.png"
"随意进入一家很合胃口的店：请想象周末下午你没有明确目的地，在一条不熟悉的街上躲开人群，随手推门进入一家看起来普通的小店。店内音乐、气味、陈列和商品风格都意外符合你的喜好。请按顺序代入以下片段。","片段4：你随口说很喜欢店里的选择，店员回答“能看出来，你挑的都是我最舍不得卖的”。请呈现被陌生人善意评价品味时的表情。","羞涩型笑｜被夸后的腼腆笑：利用轻度个人赞美，诱发不好意思但愉快的笑。","illustrations/scene_010_hidden_gem_shop.png"
"随意进入一家很合胃口的店：请想象周末下午你没有明确目的地，在一条不熟悉的街上躲开人群，随手推门进入一家看起来普通的小店。店内音乐、气味、陈列和商品风格都意外符合你的喜好。请按顺序代入以下片段。","片段5：你在角落发现一件与童年记忆有关的小物件，店员愿意讲它的来源。请呈现你一边看、一边听故事时的表情。","温柔型笑｜怀旧暖笑：利用温和的个人记忆和善意讲述，诱发柔和笑容。","illustrations/scene_010_hidden_gem_shop.png"
"随意进入一家很合胃口的店：请想象周末下午你没有明确目的地，在一条不熟悉的街上躲开人群，随手推门进入一家看起来普通的小店。店内音乐、气味、陈列和商品风格都意外符合你的喜好。请按顺序代入以下片段。","片段6：离开时你把店铺位置存进手机，意识到以后会愿意专程再来。请呈现走出门后回头看招牌时的表情。","愉悦型笑｜发现宝藏的开心笑：利用偶然发现变成未来期待，诱发轻快、满足的笑。","illustrations/scene_010_hidden_gem_shop.png"
"期待已久的预约餐厅并不好吃：请想象你提前一个多月预约了一家评价很高的餐厅，还专门空出了晚上。你和朋友准时到店，环境看起来不错，但菜品从第一口开始就和期待有明显差距。请按顺序代入以下片段。","片段1：第一道菜端上来时摆盘很精致，你满怀期待地尝了一口，却发现味道寡淡、温度也不合适。朋友正在观察你的反应。请呈现你咽下第一口时的表情。","苦涩型笑｜期待落空的苦笑：利用高期待与第一口体验的落差，诱发失望又克制的笑。","illustrations/scene_011_disappointing_restaurant.png"
"期待已久的预约餐厅并不好吃：请想象你提前一个多月预约了一家评价很高的餐厅，还专门空出了晚上。你和朋友准时到店，环境看起来不错，但菜品从第一口开始就和期待有明显差距。请按顺序代入以下片段。","片段2：朋友试吃后没有立刻说话，只抬眼看你；你们都明白彼此有同样感受。请呈现这次无声对视时的表情。","苦涩型笑｜会意苦笑：利用共同失望和无需明说的默契，诱发同步苦笑。","illustrations/scene_011_disappointing_restaurant.png"
"期待已久的预约餐厅并不好吃：请想象你提前一个多月预约了一家评价很高的餐厅，还专门空出了晚上。你和朋友准时到店，环境看起来不错，但菜品从第一口开始就和期待有明显差距。请按顺序代入以下片段。","片段3：服务员走来询问“一切还合口味吗”，态度礼貌，并站在桌边等待回答。请呈现你给出保守回应时的表情。","社交型笑｜礼貌应付笑：利用直接服务询问和不愿制造冲突，诱发职业互动中的礼貌笑。","illustrations/scene_011_disappointing_restaurant.png"
"期待已久的预约餐厅并不好吃：请想象你提前一个多月预约了一家评价很高的餐厅，还专门空出了晚上。你和朋友准时到店，环境看起来不错，但菜品从第一口开始就和期待有明显差距。请按顺序代入以下片段。","片段4：你委婉提到菜有些凉，服务员表示可以重新加热。请呈现你感谢对方处理时的表情。","社交型笑｜缓和笑：利用提出不满后的关系修复，诱发克制、友好的笑。","illustrations/scene_011_disappointing_restaurant.png"
"期待已久的预约餐厅并不好吃：请想象你提前一个多月预约了一家评价很高的餐厅，还专门空出了晚上。你和朋友准时到店，环境看起来不错，但菜品从第一口开始就和期待有明显差距。请按顺序代入以下片段。","片段5：期待最高的招牌菜端上来后仍然不好吃，朋友小声说“看来不是第一道偶然失手”。请呈现你确认整顿饭都难以挽回时的表情。","苦涩型笑｜无奈苦笑：利用第二次失望终结侥幸，诱发明显无奈。","illustrations/scene_011_disappointing_restaurant.png"
"期待已久的预约餐厅并不好吃：请想象你提前一个多月预约了一家评价很高的餐厅，还专门空出了晚上。你和朋友准时到店，环境看起来不错，但菜品从第一口开始就和期待有明显差距。请按顺序代入以下片段。","片段6：邻桌客人大声称赞这道菜“果然名不虚传”，你和朋友再次对视。请呈现你对这种反差的反应。","讥讽型笑｜含蓄嗤笑：利用个人体验与夸张赞誉的反差，诱发轻微、克制的讥笑。","illustrations/scene_011_disappointing_restaurant.png"
"期待已久的预约餐厅并不好吃：请想象你提前一个多月预约了一家评价很高的餐厅，还专门空出了晚上。你和朋友准时到店，环境看起来不错，但菜品从第一口开始就和期待有明显差距。请按顺序代入以下片段。","片段7：结账时价格比预想更高，朋友看着账单说“至少我们终于知道为什么这么难订了——大家都想亲自确认一次”。请呈现你听懂这句反话时的表情。","讥讽型笑｜反讽笑：利用高价格、高声誉与低体验的落差，诱发共享的反讽笑。","illustrations/scene_011_disappointing_restaurant.png"
"向朋友讲述周末的快乐经历：请想象周一午休，你和一位熟悉的同事或朋友坐在安静的角落吃饭。对方知道你周末参加了期待已久的活动，主动问后来怎么样。请按顺序代入以下片段。","片段1：你从出发讲起，想起当天阳光很好、到达时一切都比预想顺利。请呈现你开始回忆并组织语言时的表情。","愉悦型笑｜回忆微笑：利用积极自传式回忆，诱发自然、低强度的笑。","illustrations/scene_012_weekend_story.png"
"向朋友讲述周末的快乐经历：请想象周一午休，你和一位熟悉的同事或朋友坐在安静的角落吃饭。对方知道你周末参加了期待已久的活动，主动问后来怎么样。请按顺序代入以下片段。","片段2：你讲到现场最有趣的一幕，边说边模仿当时同行朋友的反应。请呈现讲述逐渐投入时的表情。","愉悦型笑｜爽朗笑：利用重新体验有趣事件和动作模仿，诱发外显、共享的笑。","illustrations/scene_012_weekend_story.png"
"向朋友讲述周末的快乐经历：请想象周一午休，你和一位熟悉的同事或朋友坐在安静的角落吃饭。对方知道你周末参加了期待已久的活动，主动问后来怎么样。请按顺序代入以下片段。","片段3：对方听得很认真，不时追问细节，还说“早知道我也去了”。请呈现你发现对方真正感兴趣时的表情。","温柔型笑｜亲近暖笑：利用被认真倾听和兴趣回应，诱发亲近、温暖的笑。","illustrations/scene_012_weekend_story.png"
"向朋友讲述周末的快乐经历：请想象周一午休，你和一位熟悉的同事或朋友坐在安静的角落吃饭。对方知道你周末参加了期待已久的活动，主动问后来怎么样。请按顺序代入以下片段。","片段4：你说到最好笑的结果前故意停下，喝了一口水，看着对方等待他催你继续。请呈现这个短暂停顿时的表情。","狡黠型笑｜卖关子的坏笑：利用掌握故事结局并故意延迟，诱发调皮、意味深长的笑。","illustrations/scene_012_weekend_story.png"
"向朋友讲述周末的快乐经历：请想象周一午休，你和一位熟悉的同事或朋友坐在安静的角落吃饭。对方知道你周末参加了期待已久的活动，主动问后来怎么样。请按顺序代入以下片段。","片段5：旁边不太熟的同事听到笑声看过来，你简短解释“周末出了点好玩的事”。请呈现你回应旁人注意时的表情。","社交型笑｜礼貌分享笑：利用第三人加入和保持友好，诱发社交性笑。","illustrations/scene_012_weekend_story.png"
"向朋友讲述周末的快乐经历：请想象周一午休，你和一位熟悉的同事或朋友坐在安静的角落吃饭。对方知道你周末参加了期待已久的活动，主动问后来怎么样。请按顺序代入以下片段。","片段6：讲完后你翻出当天的一张照片，两个人又对着照片回顾了一遍。请呈现你再次看到画面时的表情。","愉悦型笑｜满足笑：利用具体照片重新激活快乐记忆，诱发稳定愉悦。","illustrations/scene_012_weekend_story.png"
"出门没带伞却突然下雨：请想象你出门时天气预报只说多云，因此没有带伞。傍晚离目的地还有十分钟路程时，雨点突然变密，很快变成大雨，附近只有一个狭窄屋檐可以暂时躲避。请按顺序代入以下片段。","片段1：第一阵雨落下来时，你摸了摸包，确认自己确实没有伞。请呈现看向天空和包里的表情。","苦涩型笑｜无奈笑：利用遗漏准备和天气突变，诱发轻度无奈笑。","illustrations/scene_013_sudden_rain.png"
"出门没带伞却突然下雨：请想象你出门时天气预报只说多云，因此没有带伞。傍晚离目的地还有十分钟路程时，雨点突然变密，很快变成大雨，附近只有一个狭窄屋檐可以暂时躲避。请按顺序代入以下片段。","片段2：你刚跑到屋檐下，鞋和裤脚已经湿了；手机上显示降雨还会持续很久。请呈现你看完预报时的表情。","苦涩型笑｜苦笑：利用已经受影响且短期无法改善，诱发带失落的苦笑。","illustrations/scene_013_sudden_rain.png"
"出门没带伞却突然下雨：请想象你出门时天气预报只说多云，因此没有带伞。傍晚离目的地还有十分钟路程时，雨点突然变密，很快变成大雨，附近只有一个狭窄屋檐可以暂时躲避。请按顺序代入以下片段。","片段3：另一位没带伞的陌生人也挤进屋檐，喘着气说“看来我们都太相信天气预报了”。请呈现你回应共同处境时的表情。","社交型笑｜共情礼貌笑：利用陌生人共享小麻烦，诱发短暂、缓和气氛的笑。","illustrations/scene_013_sudden_rain.png"
"出门没带伞却突然下雨：请想象你出门时天气预报只说多云，因此没有带伞。傍晚离目的地还有十分钟路程时，雨点突然变密，很快变成大雨，附近只有一个狭窄屋檐可以暂时躲避。请按顺序代入以下片段。","片段4：一辆车经过水坑，把你刚刚还算干的另一边裤脚也溅湿。请呈现你低头确认全身都湿得差不多时的表情。","失控型笑｜荒谬爆笑：利用坏运气继续叠加形成的荒诞感，诱发突然笑出声。","illustrations/scene_013_sudden_rain.png"
"出门没带伞却突然下雨：请想象你出门时天气预报只说多云，因此没有带伞。傍晚离目的地还有十分钟路程时，雨点突然变密，很快变成大雨，附近只有一个狭窄屋檐可以暂时躲避。请按顺序代入以下片段。","片段5：你发消息告诉朋友可能迟到，对方回复“我带伞过去接你，先别乱跑”。请呈现看到回复时的表情。","温柔型笑｜被照顾的暖笑：利用具体援助和被惦记感，诱发温暖、放松的笑。","illustrations/scene_013_sudden_rain.png"
"出门没带伞却突然下雨：请想象你出门时天气预报只说多云，因此没有带伞。傍晚离目的地还有十分钟路程时，雨点突然变密，很快变成大雨，附近只有一个狭窄屋檐可以暂时躲避。请按顺序代入以下片段。","片段6：朋友撑着伞从街角出现，还远远朝你挥手。请呈现你确认救援真的到了时的表情。","愉悦型笑｜释然开心笑：利用困境解除和熟人出现，诱发明显的释然笑。","illustrations/scene_013_sudden_rain.png"
"出门没带伞却突然下雨：请想象你出门时天气预报只说多云，因此没有带伞。傍晚离目的地还有十分钟路程时，雨点突然变密，很快变成大雨，附近只有一个狭窄屋檐可以暂时躲避。请按顺序代入以下片段。","片段7：两个人挤在一把不够大的伞下往回走，朋友看着你湿透的样子忍不住笑，你低头也看见自己十分狼狈。请呈现被感染后一起笑的表情。","苦涩型笑｜自嘲笑：利用安全后的狼狈回顾，诱发无奈但放松的自嘲笑。","illustrations/scene_013_sudden_rain.png"
"电视剧迎来圆满结局：请想象你独自追了一部很久的电视剧，主角经历多次误会和分离，最后一集前仍让人担心。你在熟悉、安静的房间里看到结局，故事最终以圆满方式收束。请按顺序代入以下片段。","片段1：最后几分钟里，两个一直错过的人终于在人群中看见彼此，但还没有说话。请呈现你意识到他们可能会重逢时的表情。","愉悦型笑｜期待微笑：利用长期叙事积累和结局将揭晓，诱发持续期待。","illustrations/scene_014_happy_ending.png"
"电视剧迎来圆满结局：请想象你独自追了一部很久的电视剧，主角经历多次误会和分离，最后一集前仍让人担心。你在熟悉、安静的房间里看到结局，故事最终以圆满方式收束。请按顺序代入以下片段。","片段2：其中一人说出只有他们懂的那句话，确认误会已经解开。请呈现你确认故事走向圆满时的表情。","愉悦型笑｜释然笑：利用长期悬念解除，诱发明显放松的笑。","illustrations/scene_014_happy_ending.png"
"电视剧迎来圆满结局：请想象你独自追了一部很久的电视剧，主角经历多次误会和分离，最后一集前仍让人担心。你在熟悉、安静的房间里看到结局，故事最终以圆满方式收束。请按顺序代入以下片段。","片段3：画面展示其他角色也各自获得了合适的归宿。请呈现你连续看到这些收束时的表情。","温柔型笑｜欣慰暖笑：利用角色关系得到照顾和满足，诱发柔和、欣慰的笑。","illustrations/scene_014_happy_ending.png"
"电视剧迎来圆满结局：请想象你独自追了一部很久的电视剧，主角经历多次误会和分离，最后一集前仍让人担心。你在熟悉、安静的房间里看到结局，故事最终以圆满方式收束。请按顺序代入以下片段。","片段4：片尾回放第一集出现过的场景，与现在形成完整呼应。请呈现你发现这个细节时的表情。","愉悦型笑｜满足笑：利用伏笔回收和结构完整感，诱发满足微笑。","illustrations/scene_014_happy_ending.png"
"电视剧迎来圆满结局：请想象你独自追了一部很久的电视剧，主角经历多次误会和分离，最后一集前仍让人担心。你在熟悉、安静的房间里看到结局，故事最终以圆满方式收束。请按顺序代入以下片段。","片段5：一位平时严肃的配角在婚礼上突然做出笨拙但真诚的祝福动作。请呈现你被意外轻松情节击中时的表情。","失控型笑｜突然爆笑：利用紧张结束后的反差笑点，诱发快速爆发的笑。","illustrations/scene_014_happy_ending.png"
"电视剧迎来圆满结局：请想象你独自追了一部很久的电视剧，主角经历多次误会和分离，最后一集前仍让人担心。你在熟悉、安静的房间里看到结局，故事最终以圆满方式收束。请按顺序代入以下片段。","片段6：字幕结束后，你看到主创留下简短致谢，意识到陪伴自己很久的故事真的结束了。请呈现开心又舍不得关闭画面的表情。","温柔型笑｜留恋甜笑：利用圆满与告别并存，诱发温柔、略带不舍的笑。","illustrations/scene_014_happy_ending.png"
"和自己的宠物一起玩：请想象一个不用赶时间的晚上，你回到家，平时与你亲近的宠物已经在门口等你。它精力很好，主动把最喜欢的玩具带到你面前。请按顺序代入以下片段。","片段1：宠物看见你进门后立刻靠近，反复围着你转，并把玩具放到你脚边。请呈现你低头回应它时的表情。","温柔型笑｜宠溺笑：利用熟悉宠物主动迎接和依恋行为，诱发宠溺、亲近的笑。","illustrations/scene_015_pet_play.png"
"和自己的宠物一起玩：请想象一个不用赶时间的晚上，你回到家，平时与你亲近的宠物已经在门口等你。它精力很好，主动把最喜欢的玩具带到你面前。请按顺序代入以下片段。","片段2：你把玩具扔出去，它跑得太急，转弯时脚下一滑，但马上若无其事地继续追。请呈现你看到这一连串动作时的表情。","愉悦型笑｜开心大笑：利用无害、意外的滑稽动作，诱发自然大笑。","illustrations/scene_015_pet_play.png"
"和自己的宠物一起玩：请想象一个不用赶时间的晚上，你回到家，平时与你亲近的宠物已经在门口等你。它精力很好，主动把最喜欢的玩具带到你面前。请按顺序代入以下片段。","片段3：它把玩具叼回来，却故意在你伸手时往后退一步，像在邀请你追它。请呈现你识破这个小游戏时的表情。","愉悦型笑｜调皮共享笑：利用宠物的互动策略和共同游戏，诱发轻快笑容。","illustrations/scene_015_pet_play.png"
"和自己的宠物一起玩：请想象一个不用赶时间的晚上，你回到家，平时与你亲近的宠物已经在门口等你。它精力很好，主动把最喜欢的玩具带到你面前。请按顺序代入以下片段。","片段4：你假装不再理它，它立刻把头靠到你膝盖上，安静地抬眼看你。请呈现你无法继续装作冷淡时的表情。","温柔型笑｜心软暖笑：利用依恋和低强度撒娇，诱发柔和、心软的笑。","illustrations/scene_015_pet_play.png"
"和自己的宠物一起玩：请想象一个不用赶时间的晚上，你回到家，平时与你亲近的宠物已经在门口等你。它精力很好，主动把最喜欢的玩具带到你面前。请按顺序代入以下片段。","片段5：你刚拿出零食，它瞬间坐得非常端正，表现得像刚才从未捣乱。请呈现你看见这种反差时的表情。","愉悦型笑｜爽朗笑：利用行为反差和拟人化理解，诱发明显笑容。","illustrations/scene_015_pet_play.png"
"和自己的宠物一起玩：请想象一个不用赶时间的晚上，你回到家，平时与你亲近的宠物已经在门口等你。它精力很好，主动把最喜欢的玩具带到你面前。请按顺序代入以下片段。","片段6：宠物连续做错同一个简单动作，自己却越来越兴奋；你想认真纠正，但每次都被它的样子打断。请呈现几次以后难以忍住的表情。","失控型笑｜抑制失败笑：利用重复错误与高兴奋状态，诱发反复破功的笑。","illustrations/scene_015_pet_play.png"
"和自己的宠物一起玩：请想象一个不用赶时间的晚上，你回到家，平时与你亲近的宠物已经在门口等你。它精力很好，主动把最喜欢的玩具带到你面前。请按顺序代入以下片段。","片段7：玩累后，它挨着你很快睡着，爪子还压在玩具上。请呈现你安静看着它时的表情。","温柔型笑｜慈爱笑：利用放松后的信任和陪伴，诱发安静、持久的温柔笑。","illustrations/scene_015_pet_play.png"
"和喜欢的小朋友玩耍：请想象你在亲友家中陪一个平时很喜欢、也熟悉你的四到六岁小朋友玩积木。孩子对你很信任，表达直接，不需要你承担真实的照护风险。请按顺序代入以下片段。","片段1：小朋友看见你后马上跑过来，把刚搭到一半的作品拉给你看，认真问你像不像城堡。请呈现你蹲下来观察时的表情。","温柔型笑｜鼓励暖笑：利用孩子寻求认可和分享成果，诱发支持性的笑。","illustrations/scene_016_child_play.png"
"和喜欢的小朋友玩耍：请想象你在亲友家中陪一个平时很喜欢、也熟悉你的四到六岁小朋友玩积木。孩子对你很信任，表达直接，不需要你承担真实的照护风险。请按顺序代入以下片段。","片段2：他把一块积木递给你，坚持要你坐在他指定的位置一起搭。请呈现你接受邀请时的表情。","温柔型笑｜亲近笑：利用直接的陪伴邀请和信任，诱发亲近、柔和的笑。","illustrations/scene_016_child_play.png"
"和喜欢的小朋友玩耍：请想象你在亲友家中陪一个平时很喜欢、也熟悉你的四到六岁小朋友玩积木。孩子对你很信任，表达直接，不需要你承担真实的照护风险。请按顺序代入以下片段。","片段3：你故意把一块放错，他马上像小老师一样纠正你，还认真示范正确方法。请呈现你听他讲解时的表情。","愉悦型笑｜开心笑：利用角色反转和孩子的认真，诱发自然愉悦。","illustrations/scene_016_child_play.png"
"和喜欢的小朋友玩耍：请想象你在亲友家中陪一个平时很喜欢、也熟悉你的四到六岁小朋友玩积木。孩子对你很信任，表达直接，不需要你承担真实的照护风险。请按顺序代入以下片段。","片段4：家人叫他去洗手，他抱住你的手臂，小声说“再陪我五分钟嘛”。请呈现面对撒娇、又需要遵守安排时的表情。","温柔型笑｜宠溺笑：利用低风险撒娇和依恋，诱发宠溺、略带为难的笑。","illustrations/scene_016_child_play.png"
"和喜欢的小朋友玩耍：请想象你在亲友家中陪一个平时很喜欢、也熟悉你的四到六岁小朋友玩积木。孩子对你很信任，表达直接，不需要你承担真实的照护风险。请按顺序代入以下片段。","片段5：你说等洗完手再继续，他仍不松手，抬头确认“你真的不会走吗”。请呈现你安抚他时的表情。","温柔型笑｜慈爱笑：利用孩子对分离的轻度担心和安抚需要，诱发照顾式笑。","illustrations/scene_016_child_play.png"
"和喜欢的小朋友玩耍：请想象你在亲友家中陪一个平时很喜欢、也熟悉你的四到六岁小朋友玩积木。孩子对你很信任，表达直接，不需要你承担真实的照护风险。请按顺序代入以下片段。","片段6：家人看见这一幕，笑着说“他今天只听你的”，并等待你回应。请呈现你在其他成人面前回应时的表情。","社交型笑｜不好意思的礼貌笑：利用被公开指出亲近关系，诱发带腼腆的社交笑。","illustrations/scene_016_child_play.png"
"别人做出让你讨厌的事情：请想象一次小组合作中，有位成员平时很少承担任务，却在公开汇报时反复打断别人、把团队成果说成主要由自己完成。情境为虚构角色扮演，不对应现实中特定个人。请按顺序代入以下片段。","片段1：他第一次抢在你前面回答问题，还说“这部分我最熟”。你知道材料其实是另一位同事完成的。请呈现你继续听他说时的表情。","讥讽型笑｜轻蔑冷笑：利用实际贡献与自我宣称的落差，诱发克制的轻蔑笑。","illustrations/scene_017_annoying_behavior.png"
"别人做出让你讨厌的事情：请想象一次小组合作中，有位成员平时很少承担任务，却在公开汇报时反复打断别人、把团队成果说成主要由自己完成。情境为虚构角色扮演，不对应现实中特定个人。请按顺序代入以下片段。","片段2：主持人称赞团队准备充分，他立即接话说“我一直要求大家按我的标准做”。请呈现你听到这句归功于自己的说法时的表情。","讥讽型笑｜嗤笑：利用明显抢功和自我拔高，诱发短促的否定性笑。","illustrations/scene_017_annoying_behavior.png"
"别人做出让你讨厌的事情：请想象一次小组合作中，有位成员平时很少承担任务，却在公开汇报时反复打断别人、把团队成果说成主要由自己完成。情境为虚构角色扮演，不对应现实中特定个人。请按顺序代入以下片段。","片段3：轮到你发言时，他又低声提醒你“别讲太细，大家未必听得懂”，语气像是在指导你。请呈现你转头看向他的表情。","讥讽型笑｜不屑一笑：利用无根据的优越姿态，诱发不屑笑。","illustrations/scene_017_annoying_behavior.png"
"别人做出让你讨厌的事情：请想象一次小组合作中，有位成员平时很少承担任务，却在公开汇报时反复打断别人、把团队成果说成主要由自己完成。情境为虚构角色扮演，不对应现实中特定个人。请按顺序代入以下片段。","片段4：汇报中出现他负责部分的错误，他马上说“这个细节应该是别人后来改过”。请呈现你听到他推卸责任时的表情。","讥讽型笑｜讥笑：利用抢功与推责的双重标准，诱发带嘲弄的笑。","illustrations/scene_017_annoying_behavior.png"
"别人做出让你讨厌的事情：请想象一次小组合作中，有位成员平时很少承担任务，却在公开汇报时反复打断别人、把团队成果说成主要由自己完成。情境为虚构角色扮演，不对应现实中特定个人。请按顺序代入以下片段。","片段5：会议还没有结束，你需要保持合作，不能直接在所有人面前与他争执。请呈现你礼貌补充事实、把话题拉回任务时的表情。","社交型笑｜压抑性职业笑：利用专业规范和冲突抑制，诱发礼貌但不真实愉悦的笑。","illustrations/scene_017_annoying_behavior.png"
"别人做出让你讨厌的事情：请想象一次小组合作中，有位成员平时很少承担任务，却在公开汇报时反复打断别人、把团队成果说成主要由自己完成。情境为虚构角色扮演，不对应现实中特定个人。请按顺序代入以下片段。","片段6：散会后他对你说“今天配合得不错”，仿佛刚才没有发生任何问题。请呈现你听到这句评价时的表情。","讥讽型笑｜冷笑：利用行为与自我评价的不一致，诱发疏离、克制的冷笑。","illustrations/scene_017_annoying_behavior.png"
"别人做出让你讨厌的事情：请想象一次小组合作中，有位成员平时很少承担任务，却在公开汇报时反复打断别人、把团队成果说成主要由自己完成。情境为虚构角色扮演，不对应现实中特定个人。请按顺序代入以下片段。","片段7：你回到座位，想到还要继续与他合作一段时间。请呈现你接受这个现实安排时的表情。","苦涩型笑｜无奈苦笑：利用对未来合作缺乏选择，诱发疲惫、无奈的笑。","illustrations/scene_017_annoying_behavior.png"
"进行无害的恶作剧：请想象你为一位关系很好、能接受轻松玩笑的朋友准备生日礼物。你把真正礼物藏在冰箱里，桌上只放一个套了很多层盒子的假礼物，每层都有下一步提示。请按顺序代入以下片段。","片段1：朋友到来前，你和同伴最后检查盒子顺序，并商量谁负责装作什么都不知道。请呈现计划即将开始时的表情。","狡黠型笑｜算计式坏笑：利用无害计划和共同秘密，诱发调皮、计划性的笑。","illustrations/scene_018_harmless_prank.png"
"进行无害的恶作剧：请想象你为一位关系很好、能接受轻松玩笑的朋友准备生日礼物。你把真正礼物藏在冰箱里，桌上只放一个套了很多层盒子的假礼物，每层都有下一步提示。请按顺序代入以下片段。","片段2：朋友看到桌上的大盒子，问“你们今天怎么这么安静”，你需要自然地把话题转开。请呈现你装作若无其事时的表情。","狡黠型笑｜隐藏意图的笑：利用知情与伪装的冲突，诱发难以完全压住的坏笑。","illustrations/scene_018_harmless_prank.png"
"进行无害的恶作剧：请想象你为一位关系很好、能接受轻松玩笑的朋友准备生日礼物。你把真正礼物藏在冰箱里，桌上只放一个套了很多层盒子的假礼物，每层都有下一步提示。请按顺序代入以下片段。","片段3：朋友拆开第一层，发现里面还有一层，并抬头怀疑地看你。请呈现你与他对视时的表情。","狡黠型笑｜意味深长的笑：利用对方开始察觉但尚未知道结局，诱发信息不对称的笑。","illustrations/scene_018_harmless_prank.png"
"进行无害的恶作剧：请想象你为一位关系很好、能接受轻松玩笑的朋友准备生日礼物。你把真正礼物藏在冰箱里，桌上只放一个套了很多层盒子的假礼物，每层都有下一步提示。请按顺序代入以下片段。","片段4：朋友拆到第三层后故意停下，说“我已经知道是谁想的了”。请呈现你被怀疑但还不承认时的表情。","狡黠型笑｜窃笑：利用身份接近暴露和同伴默契，诱发压低、偷乐式笑。","illustrations/scene_018_harmless_prank.png"
"进行无害的恶作剧：请想象你为一位关系很好、能接受轻松玩笑的朋友准备生日礼物。你把真正礼物藏在冰箱里，桌上只放一个套了很多层盒子的假礼物，每层都有下一步提示。请按顺序代入以下片段。","片段5：最后一层只有一张纸，写着“真正的礼物在你最常找吃的地方”。请呈现你等待他理解提示时的表情。","狡黠型笑｜揭晓前坏笑：利用结局即将被发现，诱发得意、期待的坏笑。","illustrations/scene_018_harmless_prank.png"
"进行无害的恶作剧：请想象你为一位关系很好、能接受轻松玩笑的朋友准备生日礼物。你把真正礼物藏在冰箱里，桌上只放一个套了很多层盒子的假礼物，每层都有下一步提示。请按顺序代入以下片段。","片段6：朋友打开冰箱看到真正礼物，先愣住，然后笑着说“你们也太麻烦了”。请呈现你确认他喜欢这个安排时的表情。","愉悦型笑｜共享开心笑：利用恶作剧安全落地和真实礼物揭晓，诱发真心笑。","illustrations/scene_018_harmless_prank.png"
"进行无害的恶作剧：请想象你为一位关系很好、能接受轻松玩笑的朋友准备生日礼物。你把真正礼物藏在冰箱里，桌上只放一个套了很多层盒子的假礼物，每层都有下一步提示。请按顺序代入以下片段。","片段7：朋友开始模仿自己刚才每一次上当的样子，屋里其他人也跟着笑。请呈现你想解释却连续被逗笑的表情。","失控型笑｜感染性爆笑：利用群体笑声和重复模仿，诱发难以停止的笑。","illustrations/scene_018_harmless_prank.png"
"聚会上与陌生人交谈：请想象你参加一位朋友组织的小型聚会。现场大多数人彼此认识，你只认识主人。一位态度友好的陌生人拿着饮料走过来，在不拥挤的角落主动与你聊天。请按顺序代入以下片段。","片段1：对方先自我介绍，并问你是怎样认识聚会主人的。请呈现你回应普通寒暄时的表情。","社交型笑｜礼貌笑：利用安全的共同联系人话题，诱发礼节性笑。","illustrations/scene_019_party_stranger.png"
"聚会上与陌生人交谈：请想象你参加一位朋友组织的小型聚会。现场大多数人彼此认识，你只认识主人。一位态度友好的陌生人拿着饮料走过来，在不拥挤的角落主动与你聊天。请按顺序代入以下片段。","片段2：对方问你来自哪里，并分享自己曾去过附近城市的经历。请呈现你继续交流、表示在听时的表情。","社交型笑｜维持性社交笑：利用低风险个人信息交换，诱发持续、友好的笑。","illustrations/scene_019_party_stranger.png"
"聚会上与陌生人交谈：请想象你参加一位朋友组织的小型聚会。现场大多数人彼此认识，你只认识主人。一位态度友好的陌生人拿着饮料走过来，在不拥挤的角落主动与你聊天。请按顺序代入以下片段。","片段3：对方记错了你的名字，叫完以后自己马上察觉并道歉。请呈现你表示没有关系时的表情。","社交型笑｜缓和笑：利用轻微失误和关系修复，诱发安抚性笑。","illustrations/scene_019_party_stranger.png"
"聚会上与陌生人交谈：请想象你参加一位朋友组织的小型聚会。现场大多数人彼此认识，你只认识主人。一位态度友好的陌生人拿着饮料走过来，在不拥挤的角落主动与你聊天。请按顺序代入以下片段。","片段4：主人从远处看见你们聊得不错，朝你夸张地挑眉。请呈现你注意到这个动作、又不想让陌生人误会时的表情。","羞涩型笑｜腼腆笑：利用第三人的善意暗示和被观察感，诱发克制笑。","illustrations/scene_019_party_stranger.png"
"聚会上与陌生人交谈：请想象你参加一位朋友组织的小型聚会。现场大多数人彼此认识，你只认识主人。一位态度友好的陌生人拿着饮料走过来，在不拥挤的角落主动与你聊天。请按顺序代入以下片段。","片段5：短暂冷场后，对方笑着说“我们是不是把最安全的话题都聊完了”。请呈现你回应这次共同承认冷场的表情。","羞涩型笑｜尴尬笑：利用双方都意识到停顿，诱发缓解气氛的尴尬笑。","illustrations/scene_019_party_stranger.png"
